171,112
170,111
169,110
168,109
167,108
166,107
165,106
164,105
163,104
162,103
161,102
160,101
159,100
158,99
157,98
156,97
155,96
154,95
153,94
152,93
151,92
150,91
149,90
148,90
147,89
146,88
145,87
144,86
143,85
142,84
141,83
140,82
139,81
138,80
137,79
136,78
135,77
134,76
133,75
132,74
131,73
130,73
129,72
128,71
127,70
126,69
125,68
124,67
123,66
122,65
121,64
120,63
119,62
118,61
117,60
116,59
115,58
114,57
113,56
112,55
111,54
110,53
109,52
108,51
107,50
106,49
105,48
104,47
103,46
102,45
101,44
100,43
99,43
98,42
97,41
96,40
95,39
94,38
93,37
92,36
91,35
90,34
89,33
88,32
87,31
86,30
85,29
84,28
83,27
82,26
81,25
80,24
79,24
78,24
77,24
76,24
75,24
74,24
73,24
72,24
71,24
70,24
69,24
68,24
67,24
66,24
65,24
64,24
63,24
62,24
61,24
60,24
59,24
58,24
57,24
56,23
55,23
54,22
53,22
52,21
51,21
50,20
49,20
48,19
47,19
