18,220
19,219
20,219
21,219
22,219
23,219
24,219
25,219
26,219
27,219
28,219
29,219
30,219
31,219
32,219
33,219
34,219
35,219
36,219
37,219
38,219
39,219
40,219
41,219
42,219
43,219
44,219
45,219
46,219
47,219
48,219
49,219
50,219
51,218
52,217
53,216
54,215
55,215
56,215
57,215
58,215
59,215
60,215
61,215
62,215
63,215
64,215
65,215
66,215
67,215
68,215
69,215
70,215
71,215
72,215
73,215
74,215
75,215
76,215
77,215
78,215
79,215
80,215
81,215
82,215
83,215
84,215
85,215
86,215
87,215
88,215
89,215
90,215
91,215
92,215
93,215
94,215
95,215
96,215
97,215
98,215
99,215
100,215
101,215
102,215
103,215
104,215
105,215
106,215
107,215
108,215
109,215
110,215
111,215
112,215
113,215
114,215
115,215
116,215
117,215
118,215
119,215
120,215
121,215
122,215
123,215
124,215
125,215
126,215
127,215
127,214
127,213
127,212
127,211
127,210
127,209
127,208
127,207
127,206
127,205
127,204
127,203
127,202
127,201
127,200
127,199
127,198
127,197
127,196
127,195
127,194
127,193
127,192
127,191
127,190
127,189
126,188
125,187
124,186
123,185
122,184
121,183
120,182
119,181
118,180
117,179
116,178
115,177
114,176
113,176
112,176
111,175
110,175
109,174
108,174
107,173
106,173
105,172
104,172
103,171
102,171
101,171
100,170
99,170
98,169
97,169
96,168
95,168
94,167
93,167
92,166
91,166
