213,22
212,23
211,24
210,25
209,26
208,27
207,28
206,29
205,30
204,31
203,32
202,33
201,34
200,35
199,36
198,37
198,38
198,39
198,40
198,41
198,42
198,43
198,44
198,45
198,46
198,47
197,48
196,49
195,50
194,51
193,52
192,53
191,54
190,55
189,56
188,57
187,58
186,59
185,60
184,61
183,62
182,63
181,64
180,65
179,66
178,67
177,68
176,69
176,70
176,71
175,72
174,73
173,74
172,75
171,76
170,77
169,78
168,79
167,80
166,81
165,82
165,83
165,84
165,85
165,86
165,87
165,88
165,89
165,90
165,91
165,92
164,93
163,94
162,95
161,96
160,97
159,98
158,99
157,100
156,101
155,102
154,103
154,104
154,105
154,106
154,107
154,108
154,109
154,110
154,111
154,112
154,113
154,114
154,115
154,116
154,117
154,118
154,119
154,120
154,121
154,122
154,123
154,124
154,125
154,126
154,127
154,128
154,129
154,130
154,131
154,132
154,133
154,134
154,135
153,136
153,137
153,138
153,139
153,140
153,141
152,142
152,143
152,144
151,145
151,146
150,147
149,148
149,149
148,150
147,151
146,152
145,153
144,154
143,155
142,156
141,157
140,158
139,159
138,160
137,161
136,162
135,163
134,164
133,165
132,166
131,167
130,168
129,169
128,170
127,171
126,172
125,173
124,174
123,175
122,176
121,177
121,178
120,179
119,180
118,181
117,182
116,183
115,184
114,185
113,186
112,187
111,188
110,189
109,190
108,191
107,192
106,193
105,194
104,195
103,196
102,197
101,198
100,199
99,200
98,201
97,202
96,203
95,204
94,205
93,206
92,207
91,208
90,209
89,210
88,210
87,211
86,211
85,212
84,212
83,213
82,213
81,214
80,214
79,215
78,215
77,215
76,216
75,216
74,217
73,217
72,218
71,218
70,219
69,219
68,219
67,220
