69,12
68,13
67,13
66,14
65,15
64,15
63,15
62,15
61,15
60,15
59,15
58,15
57,15
56,15
55,15
54,15
53,15
52,15
51,15
50,15
49,15
48,15
47,15
46,15
45,16
44,17
43,18
42,19
41,20
40,21
39,22
38,23
37,24
36,25
35,26
34,27
33,28
32,29
31,30
30,31
29,32
28,33
27,34
26,35
25,36
24,37
23,38
22,39
21,40
20,41
19,42
18,43
17,44
16,45
15,46
14,47
13,48
13,49
12,50
12,51
11,52
11,53
11,54
11,55
11,56
11,57
10,58
10,59
10,60
10,61
10,62
10,63
10,64
10,65
10,66
11,67
11,68
11,69
11,70
11,71
11,72
12,73
12,74
13,75
13,76
14,77
15,78
16,79
17,80
18,81
19,82
20,82
21,83
22,83
23,84
24,85
25,86
26,87
27,88
28,89
29,90
30,91
31,92
32,93
33,94
34,95
35,96
36,97
37,98
38,99
39,100
40,101
41,102
42,103
43,104
44,105
45,105
46,105
47,105
48,105
49,105
50,105
51,105
52,105
53,105
54,105
55,105
56,105
57,105
58,105
59,105
60,105
61,105
62,105
63,105
64,105
65,105
66,105
67,105
68,105
69,105
70,105
71,105
72,105
73,105
74,105
75,105
76,105
77,105
78,105
79,105
80,105
81,105
82,105
83,105
84,105
85,105
86,105
87,105
88,105
89,105
90,105
91,105
92,105
93,105
94,105
95,105
96,105
97,105
98,105
99,105
100,105
101,105
102,105
103,105
104,105
105,105
106,105
107,105
108,105
109,105
110,106
111,107
112,107
113,107
114,108
115,108
116,108
117,108
118,108
119,109
120,109
121,109
122,109
123,109
124,109
125,109
126,109
127,109
128,109
129,109
130,109
131,109
132,109
133,109
134,109
135,109
136,109
137,109
138,109
139,109
140,109
141,109
142,109
143,109
144,109
145,109
146,109
147,109
148,109
149,109
150,109
151,109
152,109
153,109
154,108
155,108
156,108
157,108
158,108
159,108
160,108
161,107
162,106
163,105
164,104
165,103
166,102
167,101
168,100
169,99
170,98
171,98
172,98
173,98
174,98
175,98
176,98
177,98
178,98
179,98
180,98
181,98
182,98
183,98
184,98
185,98
186,98
187,98
188,98
189,98
190,97
191,97
192,97
193,96
194,96
195,95
196,95
197,94
198,94
199,93
200,93
201,92
202,92
203,92
204,91
205,91
206,90
207,90
208,89
209,89
210,88
211,88
212,87
213,87
