147,20
146,21
146,22
145,23
144,24
144,25
144,26
144,27
144,28
144,29
144,30
144,31
144,32
144,33
144,34
144,35
144,36
144,37
144,38
144,39
144,40
144,41
144,42
144,43
144,44
144,45
144,46
144,47
144,48
144,49
144,50
143,51
142,52
141,53
140,54
139,55
138,56
137,57
136,58
135,59
134,60
133,61
132,62
131,63
130,64
129,65
128,66
127,67
127,68
127,69
127,70
127,71
127,72
127,73
127,74
127,75
127,76
127,77
127,78
127,79
127,80
127,81
127,82
127,83
127,84
127,85
126,86
125,87
124,88
124,89
124,90
124,91
124,92
124,93
123,94
123,95
123,96
123,97
123,98
123,99
122,100
122,101
122,102
121,103
121,104
120,105
120,106
119,107
118,108
117,109
116,110
115,111
114,112
113,113
112,114
111,115
110,116
109,117
108,118
107,119
106,120
105,121
104,122
103,123
102,124
101,125
100,126
99,127
98,128
97,129
96,130
95,131
94,132
93,133
92,134
91,135
90,136
89,137
88,138
87,139
86,140
85,141
85,142
85,143
85,144
85,145
85,146
85,147
85,148
85,149
85,150
85,151
85,152
85,153
85,154
85,155
85,156
85,157
85,158
85,159
85,160
85,161
85,162
85,163
85,164
85,165
85,166
85,167
85,168
85,169
85,170
85,171
85,172
85,173
85,174
85,175
85,176
85,177
85,178
85,179
85,180
85,181
85,182
84,182
83,182
82,182
81,182
80,182
79,182
78,182
77,182
76,182
75,182
74,182
73,182
72,182
71,182
70,182
69,182
68,182
67,182
66,182
65,182
64,182
63,182
62,182
61,182
60,182
59,182
58,182
57,182
56,182
55,182
54,182
53,182
52,182
51,182
50,182
49,181
48,181
47,180
46,180
45,179
44,179
