53,217
54,216
55,216
56,216
57,216
58,216
59,216
60,216
61,216
62,216
63,216
64,216
65,216
66,216
67,216
68,216
69,216
70,216
71,216
72,216
73,216
74,216
75,216
76,216
77,216
78,216
79,216
80,216
81,216
82,216
83,216
84,216
85,216
86,215
87,214
88,213
89,212
90,211
91,210
92,209
93,208
94,207
95,206
96,205
97,204
98,203
99,203
100,203
101,203
102,203
103,203
104,203
105,203
106,202
107,201
108,200
109,199
110,198
111,197
112,196
113,195
114,194
115,193
116,192
117,191
118,190
119,189
120,188
121,187
122,186
123,185
124,184
125,183
126,182
127,181
128,180
129,179
130,178
131,177
132,176
133,175
134,174
135,173
136,172
137,171
138,170
139,169
140,168
141,167
142,166
143,165
144,164
145,163
146,162
147,161
148,160
149,159
150,158
151,157
152,156
153,155
154,154
155,154
156,154
157,154
158,154
159,153
160,153
161,152
162,152
163,151
164,151
165,150
166,150
167,149
168,149
169,149
170,148
171,148
172,147
173,147
174,146
175,146
176,145
177,145
178,144
179,144
180,144
181,143
182,143
183,142
184,142
185,141
186,141
187,140
188,140
189,139
190,139
191,139
192,138
193,138
194,137
195,137
196,136
197,136
198,135
199,135
200,134
201,134
