187,34
186,34
185,34
184,34
183,35
182,36
181,37
180,37
179,37
178,37
177,37
176,37
175,37
174,37
173,38
172,39
171,40
170,41
169,42
168,43
167,44
166,45
165,46
164,47
163,48
162,49
161,50
160,51
159,52
158,53
157,54
156,55
155,55
154,56
153,57
152,57
151,58
150,58
149,58
148,59
147,59
146,59
145,59
144,59
143,59
142,60
141,60
140,60
139,60
138,60
137,60
136,60
135,61
134,61
133,61
132,61
131,61
130,61
129,61
128,61
127,61
126,61
125,61
124,61
123,61
122,61
121,61
120,61
119,61
118,62
117,63
116,64
115,65
114,66
113,67
112,68
111,68
110,69
109,69
108,70
107,70
106,70
105,71
104,72
103,73
102,74
101,75
100,76
99,77
98,78
97,79
96,80
95,81
94,82
93,83
92,84
91,85
90,86
89,87
88,88
87,89
86,90
85,91
84,92
83,92
82,92
81,92
80,92
79,92
78,92
77,92
76,92
75,92
74,92
73,92
72,92
71,92
70,92
69,92
68,92
67,92
66,92
65,92
64,92
63,92
62,92
61,92
60,92
59,92
58,92
57,92
56,92
55,92
54,92
53,92
52,92
51,92
50,92
49,92
48,92
47,92
46,92
45,92
44,92
43,92
42,92
41,92
40,92
39,92
38,92
37,92
36,92
35,92
34,92
33,92
32,92
31,92
30,92
29,92
28,92
27,92
26,92
25,92
24,92
23,92
22,92
21,92
20,92
19,92
18,92
17,92
16,92
15,92
14,92
13,92
12,92
11,93
