172,207
171,206
170,205
169,204
168,203
167,202
166,201
165,200
164,199
163,198
162,197
161,196
160,195
159,194
158,193
157,192
156,191
155,190
154,189
153,188
152,187
151,186
150,185
150,184
149,183
148,182
147,181
146,180
145,179
144,178
143,177
143,176
142,175
141,174
140,173
139,173
138,172
137,172
136,171
135,171
134,171
133,170
132,170
131,169
130,169
129,168
128,168
127,167
126,167
125,166
124,166
123,166
122,165
121,165
120,164
119,164
118,163
117,163
116,162
115,162
114,161
113,161
112,161
111,160
110,160
109,159
108,159
107,158
106,158
105,157
104,157
103,156
102,156
101,156
100,155
99,155
98,154
97,154
96,153
95,153
94,152
93,152
92,151
91,151
