197,102
196,103
195,103
194,104
193,105
192,105
191,105
190,105
189,105
188,105
187,105
186,105
185,105
184,105
183,105
182,105
181,105
180,105
179,105
178,105
177,105
176,105
175,105
174,105
173,105
172,105
171,105
170,105
169,105
168,105
167,105
166,106
165,107
164,108
163,109
162,110
161,111
160,112
159,113
158,114
157,115
156,116
155,117
154,118
153,119
152,120
151,121
150,122
149,123
148,124
147,125
146,126
145,127
144,128
143,128
142,129
141,130
140,131
139,132
138,133
137,134
136,135
135,136
134,137
133,138
132,139
131,140
130,141
129,142
128,143
127,144
126,145
125,146
124,147
123,148
122,149
121,150
120,151
119,152
118,153
117,154
116,155
115,156
114,157
113,158
112,159
111,160
110,161
109,162
108,163
107,164
106,165
105,166
104,167
103,168
102,169
101,170
100,171
99,172
98,172
97,172
96,172
95,172
94,172
93,172
92,173
91,173
90,173
89,173
88,173
87,174
86,174
85,174
84,175
83,176
82,176
81,177
80,178
79,178
78,178
77,178
76,178
75,178
75,179
75,180
75,181
75,182
75,183
75,184
75,185
75,186
75,187
75,188
75,189
75,190
75,191
75,192
75,193
75,194
75,195
75,196
75,197
75,198
75,199
75,200
75,201
74,202
74,203
