40,160
41,159
42,158
43,157
44,156
45,155
46,154
47,153
48,152
49,151
50,150
51,149
51,148
51,147
51,146
52,145
52,144
52,143
53,142
53,141
54,140
54,139
55,138
56,137
57,136
58,135
59,134
60,133
61,132
62,131
63,130
64,129
65,128
66,127
67,126
68,125
69,124
70,123
71,122
72,121
73,120
74,119
75,118
76,117
77,116
78,115
79,114
80,113
81,112
82,111
83,110
84,109
85,108
86,107
87,106
88,105
89,104
90,103
91,102
92,101
93,100
94,99
95,98
96,97
97,96
98,95
99,94
100,93
101,92
102,91
103,90
104,89
105,88
106,87
107,86
108,86
109,86
110,86
111,86
112,86
113,86
114,86
115,86
116,86
117,86
118,86
119,86
120,86
121,86
122,86
123,86
124,86
125,86
126,86
127,86
128,86
129,86
130,86
131,85
132,85
133,85
134,85
135,85
136,85
137,84
138,84
139,83
140,83
141,82
142,82
143,81
144,80
145,79
146,78
147,77
148,76
149,75
150,74
151,73
152,72
153,71
154,70
155,69
156,68
157,67
158,66
159,65
160,64
161,63
162,62
163,61
164,60
165,59
166,58
166,57
166,56
166,55
166,54
166,53
166,52
166,51
166,50
166,49
166,48
166,47
166,46
166,45
166,44
166,43
166,42
166,41
166,40
166,39
166,38
166,37
166,36
166,35
166,34
166,33
166,32
166,31
167,31
168,31
169,31
170,31
171,31
172,31
173,31
174,31
175,31
176,31
177,31
178,31
179,31
180,31
181,31
182,31
183,31
184,31
185,31
186,31
187,30
188,30
