186,108
185,107
184,106
183,105
182,104
181,103
180,102
179,101
178,100
178,99
177,98
176,97
175,96
174,95
173,94
172,93
171,92
170,91
169,90
168,89
167,88
167,87
167,86
167,85
166,84
165,83
164,82
163,81
162,80
161,79
160,78
159,77
158,76
157,75
156,74
155,73
154,72
153,71
152,70
151,69
150,68
149,67
148,66
147,65
146,64
145,63
144,62
143,62
142,61
141,60
140,59
139,58
138,57
137,56
136,55
135,54
134,53
133,52
132,52
131,52
130,52
129,52
128,52
127,52
126,52
125,52
124,52
123,52
122,52
121,52
120,52
119,52
118,52
117,52
116,52
115,52
114,51
113,50
112,49
111,48
110,47
109,46
108,45
107,44
106,43
105,42
104,41
103,40
102,39
101,38
100,37
99,36
98,35
97,34
96,33
95,32
94,31
93,30
92,29
91,29
90,29
89,28
88,28
87,27
86,27
85,26
84,26
83,25
82,25
81,24
80,24
79,24
78,23
77,23
76,22
75,22
74,21
73,21
72,20
71,20
70,19
69,19
68,19
67,18
66,18
65,17
64,17
63,16
62,16
61,15
60,15
59,14
58,14
57,14
56,13
55,13
54,12
53,12
52,11
51,11
50,10
49,10
48,9
47,9
46,9
45,8
44,8
43,7
42,7
41,6
40,6
39,5
38,5
37,4
36,4
